Malma Island Daily Light Period PAR 2013-12-31 23:00:00+00:00 38.29
Malma Island Daily Light Period PAR 2014-01-01 23:00:00+00:00 60.16
Malma Island Daily Light Period PAR 2014-01-02 23:00:00+00:00 6.83
Malma Island Daily Light Period PAR 2014-01-03 23:00:00+00:00 7.2
Malma Island Daily Light Period PAR 2014-01-04 23:00:00+00:00 6.654
Malma Island Daily Light Period PAR 2014-01-05 23:00:00+00:00 11.27
Malma Island Daily Light Period PAR 2014-01-06 23:00:00+00:00 10.37
Malma Island Daily Light Period PAR 2014-01-07 23:00:00+00:00 5.788
Malma Island Daily Light Period PAR 2014-01-08 23:00:00+00:00 14.49
Malma Island Daily Light Period PAR 2014-01-09 23:00:00+00:00 8.05
Malma Island Daily Light Period PAR 2014-01-10 23:00:00+00:00 16.66
Malma Island Daily Light Period PAR 2014-01-11 23:00:00+00:00 48.26
Malma Island Daily Light Period PAR 2014-01-12 23:00:00+00:00 41.62
Malma Island Daily Light Period PAR 2014-01-13 23:00:00+00:00 75.9
Malma Island Daily Light Period PAR 2014-01-14 23:00:00+00:00 49.99
Malma Island Daily Light Period PAR 2014-01-15 23:00:00+00:00 70.7
Malma Island Daily Light Period PAR 2014-01-16 23:00:00+00:00 46.9
Malma Island Daily Light Period PAR 2014-01-17 23:00:00+00:00 46.73
Malma Island Daily Light Period PAR 2014-01-18 23:00:00+00:00 12.22
Malma Island Daily Light Period PAR 2014-01-19 23:00:00+00:00 11.12
Malma Island Daily Light Period PAR 2014-01-20 23:00:00+00:00 10.12
Malma Island Daily Light Period PAR 2014-01-21 23:00:00+00:00 15.38
Malma Island Daily Light Period PAR 2014-01-22 23:00:00+00:00 29.34
Malma Island Daily Light Period PAR 2014-01-23 23:00:00+00:00 26.53
Malma Island Daily Light Period PAR 2014-01-24 23:00:00+00:00 37.44
Malma Island Daily Light Period PAR 2014-01-25 23:00:00+00:00 63.43
Malma Island Daily Light Period PAR 2014-01-26 23:00:00+00:00 88.6
Malma Island Daily Light Period PAR 2014-01-27 23:00:00+00:00 101.0
Malma Island Daily Light Period PAR 2014-01-28 23:00:00+00:00 72.4
Malma Island Daily Light Period PAR 2014-01-29 23:00:00+00:00 78.7
Malma Island Daily Light Period PAR 2014-01-30 23:00:00+00:00 33.4
Malma Island Daily Light Period PAR 2014-01-31 23:00:00+00:00 36.14
Malma Island Daily Light Period PAR 2014-02-01 23:00:00+00:00 22.05
Malma Island Daily Light Period PAR 2014-02-02 23:00:00+00:00 20.15
Malma Island Daily Light Period PAR 2014-02-03 23:00:00+00:00 22.13
Malma Island Daily Light Period PAR 2014-02-04 23:00:00+00:00 15.33
Malma Island Daily Light Period PAR 2014-02-05 23:00:00+00:00 42.5
Malma Island Daily Light Period PAR 2014-02-06 23:00:00+00:00 28.27
Malma Island Daily Light Period PAR 2014-02-07 23:00:00+00:00 35.05
Malma Island Daily Light Period PAR 2014-02-08 23:00:00+00:00 23.63
Malma Island Daily Light Period PAR 2013-12-31 23:00:00+00:00 38.29
Malma Island Daily Light Period PAR 2014-01-01 23:00:00+00:00 60.16
Malma Island Daily Light Period PAR 2014-01-02 23:00:00+00:00 6.83
Malma Island Daily Light Period PAR 2014-01-03 23:00:00+00:00 7.2
Malma Island Daily Light Period PAR 2014-01-04 23:00:00+00:00 6.654
Malma Island Daily Light Period PAR 2014-01-05 23:00:00+00:00 11.27
Malma Island Daily Light Period PAR 2014-01-06 23:00:00+00:00 10.37
Malma Island Daily Light Period PAR 2014-01-07 23:00:00+00:00 5.788
Malma Island Daily Light Period PAR 2014-01-08 23:00:00+00:00 14.49
Malma Island Daily Light Period PAR 2014-01-09 23:00:00+00:00 8.05
Malma Island Daily Light Period PAR 2014-01-10 23:00:00+00:00 16.66
Malma Island Daily Light Period PAR 2014-01-11 23:00:00+00:00 48.26
Malma Island Daily Light Period PAR 2014-01-12 23:00:00+00:00 41.62
Malma Island Daily Light Period PAR 2014-01-13 23:00:00+00:00 75.9
Malma Island Daily Light Period PAR 2014-01-14 23:00:00+00:00 49.99
Malma Island Daily Light Period PAR 2014-01-15 23:00:00+00:00 70.7
Malma Island Daily Light Period PAR 2014-01-16 23:00:00+00:00 46.9
Malma Island Daily Light Period PAR 2014-01-17 23:00:00+00:00 46.73
Malma Island Daily Light Period PAR 2014-01-18 23:00:00+00:00 12.22
Malma Island Daily Light Period PAR 2014-01-19 23:00:00+00:00 11.12
Malma Island Daily Light Period PAR 2014-01-20 23:00:00+00:00 10.12
Malma Island Daily Light Period PAR 2014-01-21 23:00:00+00:00 15.38
Malma Island Daily Light Period PAR 2014-01-22 23:00:00+00:00 29.34
Malma Island Daily Light Period PAR 2014-01-23 23:00:00+00:00 26.53
Malma Island Daily Light Period PAR 2014-01-24 23:00:00+00:00 37.44
Malma Island Daily Light Period PAR 2014-01-25 23:00:00+00:00 63.43
Malma Island Daily Light Period PAR 2014-01-26 23:00:00+00:00 88.6
Malma Island Daily Light Period PAR 2014-01-27 23:00:00+00:00 101.0
Malma Island Daily Light Period PAR 2014-01-28 23:00:00+00:00 72.4
Malma Island Daily Light Period PAR 2014-01-29 23:00:00+00:00 78.7
Malma Island Daily Light Period PAR 2014-01-30 23:00:00+00:00 33.4
Malma Island Daily Light Period PAR 2014-01-31 23:00:00+00:00 36.14
Malma Island Daily Light Period PAR 2014-02-01 23:00:00+00:00 22.05
