Malma Island Daily Mean Wind Direction 2013-12-31 23:00:00+00:00 206.2
Malma Island Daily Mean Wind Direction 2014-01-01 23:00:00+00:00 184.7
Malma Island Daily Mean Wind Direction 2014-01-02 23:00:00+00:00 165.0
Malma Island Daily Mean Wind Direction 2014-01-03 23:00:00+00:00 162.7
Malma Island Daily Mean Wind Direction 2014-01-04 23:00:00+00:00 196.0
Malma Island Daily Mean Wind Direction 2014-01-05 23:00:00+00:00 159.9
Malma Island Daily Mean Wind Direction 2014-01-06 23:00:00+00:00 162.1
Malma Island Daily Mean Wind Direction 2014-01-07 23:00:00+00:00 212.6
Malma Island Daily Mean Wind Direction 2014-01-08 23:00:00+00:00 235.2
Malma Island Daily Mean Wind Direction 2014-01-09 23:00:00+00:00 244.4
Malma Island Daily Mean Wind Direction 2014-01-10 23:00:00+00:00 0.385
Malma Island Daily Mean Wind Direction 2014-01-11 23:00:00+00:00 330.2
Malma Island Daily Mean Wind Direction 2014-01-12 23:00:00+00:00 321.5
Malma Island Daily Mean Wind Direction 2014-01-13 23:00:00+00:00 335.1
Malma Island Daily Mean Wind Direction 2014-01-14 23:00:00+00:00 52.99
Malma Island Daily Mean Wind Direction 2014-01-15 23:00:00+00:00 50.89
Malma Island Daily Mean Wind Direction 2014-01-16 23:00:00+00:00 70.7
Malma Island Daily Mean Wind Direction 2014-01-17 23:00:00+00:00 65.41
Malma Island Daily Mean Wind Direction 2014-01-18 23:00:00+00:00 84.2
Malma Island Daily Mean Wind Direction 2014-01-19 23:00:00+00:00 113.0
Malma Island Daily Mean Wind Direction 2014-01-20 23:00:00+00:00 131.3
Malma Island Daily Mean Wind Direction 2014-01-21 23:00:00+00:00 78.8
Malma Island Daily Mean Wind Direction 2014-01-22 23:00:00+00:00 43.56
Malma Island Daily Mean Wind Direction 2014-01-23 23:00:00+00:00 93.8
Malma Island Daily Mean Wind Direction 2014-01-24 23:00:00+00:00 128.0
Malma Island Daily Mean Wind Direction 2014-01-25 23:00:00+00:00 194.7
Malma Island Daily Mean Wind Direction 2014-01-26 23:00:00+00:00 153.9
Malma Island Daily Mean Wind Direction 2014-01-27 23:00:00+00:00 118.7
Malma Island Daily Mean Wind Direction 2014-01-28 23:00:00+00:00 122.1
Malma Island Daily Mean Wind Direction 2014-01-29 23:00:00+00:00 119.3
Malma Island Daily Mean Wind Direction 2014-01-30 23:00:00+00:00 139.9
Malma Island Daily Mean Wind Direction 2014-01-31 23:00:00+00:00 143.5
Malma Island Daily Mean Wind Direction 2014-02-01 23:00:00+00:00 158.6
Malma Island Daily Mean Wind Direction 2014-02-02 23:00:00+00:00 173.5
Malma Island Daily Mean Wind Direction 2014-02-03 23:00:00+00:00 225.9
Malma Island Daily Mean Wind Direction 2014-02-04 23:00:00+00:00 151.6
Malma Island Daily Mean Wind Direction 2014-02-05 23:00:00+00:00 155.8
Malma Island Daily Mean Wind Direction 2014-02-06 23:00:00+00:00 143.8
Malma Island Daily Mean Wind Direction 2014-02-07 23:00:00+00:00 157.9
Malma Island Daily Mean Wind Direction 2014-02-08 23:00:00+00:00 207.4
Malma Island Daily Mean Wind Direction 2013-12-31 23:00:00+00:00 206.2
Malma Island Daily Mean Wind Direction 2014-01-01 23:00:00+00:00 184.7
Malma Island Daily Mean Wind Direction 2014-01-02 23:00:00+00:00 165.0
Malma Island Daily Mean Wind Direction 2014-01-03 23:00:00+00:00 162.7
Malma Island Daily Mean Wind Direction 2014-01-04 23:00:00+00:00 196.0
Malma Island Daily Mean Wind Direction 2014-01-05 23:00:00+00:00 159.9
Malma Island Daily Mean Wind Direction 2014-01-06 23:00:00+00:00 162.1
Malma Island Daily Mean Wind Direction 2014-01-07 23:00:00+00:00 212.6
Malma Island Daily Mean Wind Direction 2014-01-08 23:00:00+00:00 235.2
Malma Island Daily Mean Wind Direction 2014-01-09 23:00:00+00:00 244.4
