Malma Island Daily Min Air Temperature 2013-12-31 23:00:00+00:00 2.122
Malma Island Daily Min Air Temperature 2014-01-01 23:00:00+00:00 2.261
Malma Island Daily Min Air Temperature 2014-01-02 23:00:00+00:00 3.641
Malma Island Daily Min Air Temperature 2014-01-03 23:00:00+00:00 2.693
Malma Island Daily Min Air Temperature 2014-01-04 23:00:00+00:00 3.913
Malma Island Daily Min Air Temperature 2014-01-05 23:00:00+00:00 0.838
Malma Island Daily Min Air Temperature 2014-01-06 23:00:00+00:00 3.006
Malma Island Daily Min Air Temperature 2014-01-07 23:00:00+00:00 4.716
Malma Island Daily Min Air Temperature 2014-01-08 23:00:00+00:00 5.341
Malma Island Daily Min Air Temperature 2014-01-09 23:00:00+00:00 3.809
Malma Island Daily Min Air Temperature 2014-01-10 23:00:00+00:00 -10.46
Malma Island Daily Min Air Temperature 2014-01-11 23:00:00+00:00 -3.655
Malma Island Daily Min Air Temperature 2014-01-12 23:00:00+00:00 -7.06
Malma Island Daily Min Air Temperature 2014-01-13 23:00:00+00:00 -6.998
Malma Island Daily Min Air Temperature 2014-01-14 23:00:00+00:00 -6.859
Malma Island Daily Min Air Temperature 2014-01-15 23:00:00+00:00 -6.899
Malma Island Daily Min Air Temperature 2014-01-16 23:00:00+00:00 -14.33
Malma Island Daily Min Air Temperature 2014-01-17 23:00:00+00:00 -15.47
Malma Island Daily Min Air Temperature 2014-01-18 23:00:00+00:00 -6.408
Malma Island Daily Min Air Temperature 2014-01-19 23:00:00+00:00 -4.266
Malma Island Daily Min Air Temperature 2014-01-20 23:00:00+00:00 -3.448
Malma Island Daily Min Air Temperature 2014-01-21 23:00:00+00:00 -4.78
Malma Island Daily Min Air Temperature 2014-01-22 23:00:00+00:00 -7.34
Malma Island Daily Min Air Temperature 2014-01-23 23:00:00+00:00 -9.46
Malma Island Daily Min Air Temperature 2014-01-24 23:00:00+00:00 -6.944
Malma Island Daily Min Air Temperature 2014-01-25 23:00:00+00:00 -5.355
Malma Island Daily Min Air Temperature 2014-01-26 23:00:00+00:00 -3.698
Malma Island Daily Min Air Temperature 2014-01-27 23:00:00+00:00 -3.308
Malma Island Daily Min Air Temperature 2014-01-28 23:00:00+00:00 -3.665
Malma Island Daily Min Air Temperature 2014-01-29 23:00:00+00:00 -4.753
Malma Island Daily Min Air Temperature 2014-01-30 23:00:00+00:00 -3.694
Malma Island Daily Min Air Temperature 2014-01-31 23:00:00+00:00 -4.41
Malma Island Daily Min Air Temperature 2014-02-01 23:00:00+00:00 -2.513
Malma Island Daily Min Air Temperature 2014-02-02 23:00:00+00:00 -9.84
Malma Island Daily Min Air Temperature 2014-02-03 23:00:00+00:00 1.383
Malma Island Daily Min Air Temperature 2014-02-04 23:00:00+00:00 -0.837
Malma Island Daily Min Air Temperature 2014-02-05 23:00:00+00:00 0.559
Malma Island Daily Min Air Temperature 2014-02-06 23:00:00+00:00 0.574
Malma Island Daily Min Air Temperature 2014-02-07 23:00:00+00:00 -0.674
Malma Island Daily Min Air Temperature 2014-02-08 23:00:00+00:00 1.352
Malma Island Daily Min Air Temperature 2013-12-31 23:00:00+00:00 2.122
Malma Island Daily Min Air Temperature 2014-01-01 23:00:00+00:00 2.261
Malma Island Daily Min Air Temperature 2014-01-02 23:00:00+00:00 3.641
Malma Island Daily Min Air Temperature 2014-01-03 23:00:00+00:00 2.693
Malma Island Daily Min Air Temperature 2014-01-04 23:00:00+00:00 3.913
Malma Island Daily Min Air Temperature 2014-01-05 23:00:00+00:00 0.838
Malma Island Daily Min Air Temperature 2014-01-06 23:00:00+00:00 3.006
Malma Island Daily Min Air Temperature 2014-01-07 23:00:00+00:00 4.716
Malma Island Daily Min Air Temperature 2014-01-08 23:00:00+00:00 5.341
Malma Island Daily Min Air Temperature 2014-01-09 23:00:00+00:00 3.809
Malma Island Daily Min Air Temperature 2014-01-10 23:00:00+00:00 -10.46
Malma Island Daily Min Air Temperature 2014-01-11 23:00:00+00:00 -3.655
Malma Island Daily Min Air Temperature 2014-01-12 23:00:00+00:00 -7.06
Malma Island Daily Min Air Temperature 2014-01-13 23:00:00+00:00 -6.998
Malma Island Daily Min Air Temperature 2014-01-14 23:00:00+00:00 -6.859
Malma Island Daily Min Air Temperature 2014-01-15 23:00:00+00:00 -6.899
Malma Island Daily Min Air Temperature 2014-01-16 23:00:00+00:00 -14.33
Malma Island Daily Min Air Temperature 2014-01-17 23:00:00+00:00 -15.47
Malma Island Daily Min Air Temperature 2014-01-18 23:00:00+00:00 -6.408
Malma Island Daily Min Air Temperature 2014-01-19 23:00:00+00:00 -4.266
Malma Island Daily Min Air Temperature 2014-01-20 23:00:00+00:00 -3.448
Malma Island Daily Min Air Temperature 2014-01-21 23:00:00+00:00 -4.78
Malma Island Daily Min Air Temperature 2014-01-22 23:00:00+00:00 -7.34
Malma Island Daily Min Air Temperature 2014-01-23 23:00:00+00:00 -9.46
Malma Island Daily Min Air Temperature 2014-01-24 23:00:00+00:00 -6.944
Malma Island Daily Min Air Temperature 2014-01-25 23:00:00+00:00 -5.355
